-,-,-,-,-,n,i,p,_,r,e,p,o,r,t,4,7,-,-,-,-,-
session_id,transaction_date,response_code,amount
000001230106220739000217610191,2023-01-06 22:06:01,00,9800.00
000001230106220739000217610197,2023-01-06 22:06:01,00,6000.00
000001230106220739000217610198,2023-01-06 22:06:03,00,3000.00
000001230106220739000217610199,2023-01-06 22:06:05,00,4000.00
000001230106220739152189971042,2023-01-06 22:05:58,00,9100.00
000001230106220740000217610203,2023-01-06 22:06:04,00,39000.00
000001230106220741000217610204,2023-01-06 22:06:02,00,3000.00
000001230106220741000217610205,2023-01-06 22:06:09,00,38000.00
000001230106220742000217610200,2023-01-06 22:06:05,00,100000.00
000001230106220742000217610206,2023-01-06 22:06:06,00,5800.00
000001230106220742000217610207,2023-01-06 22:06:05,00,50000.00
000001230106220743000217609973,2023-01-06 22:06:06,00,50000.00
000001230106220743060702625778,2023-01-06 22:10:56,00,23000.00
000001230106220744000217610211,2023-01-06 22:06:05,00,30000.00
000001230106220744000217610215,2023-01-06 22:06:09,00,1400.00
000001230106220745000217610074,2023-01-06 22:06:16,00,16000.00
000001230106220745000217610193,2023-01-06 22:06:13,00,15000.00
000001230106220745000217610195,2023-01-06 22:06:09,00,30000.00
000001230106220745000217610212,2023-01-06 22:06:07,00,5000.00
000001230106220745000217610213,2023-01-06 22:06:12,00,10000.00
000001230106220745000217610217,2023-01-06 22:06:11,00,30000.00
000001230106220745000217610218,2023-01-06 22:06:25,00,13000.00
000001230106220746000217583055,2023-01-06 22:06:07,00,62000.00
000001230106220746000217610170,2023-01-06 22:06:09,00,50000.00
000001230106220746000217610221,2023-01-06 22:06:25,00,5000.00
000001230106220746000217610222,2023-01-06 22:06:11,00,4000.00
000001230106220747000217610202,2023-01-06 22:06:16,00,5000.00
000001230106220748000217610223,2023-01-06 22:06:10,00,5500.00
000001230106220748000217610224,2023-01-06 22:06:11,00,47000.00
000001230106220749000217610208,2023-01-06 22:06:20,00,25000.00
000001230106220749000217610219,2023-01-06 22:06:12,00,3000.00
000001230106220749000217610225,2023-01-06 22:06:11,00,6000.00
000001230106220749000217610227,2023-01-06 22:06:12,00,4700.00
000001230106220750000217610020,2023-01-06 22:06:17,00,1000.00
000001230106220750000217610196,2023-01-06 22:06:25,00,13400.00
000001230106220750000217610228,2023-01-06 22:06:30,00,40000.00
000001230106220750000217610229,2023-01-06 22:06:12,00,2000.00
000001230106220750000217610231,2023-01-06 22:06:22,00,3500.00
000001230106220750019302009167,2023-01-06 22:11:27,00,5000.00
000001230106220751000217610216,2023-01-06 22:06:14,00,33000.00
000001230106220751000217610233,2023-01-06 22:06:19,00,37600.00
000001230106220752000217583106,2023-01-06 22:06:17,00,10000.00
000001230106220752000217610214,2023-01-06 22:06:14,00,12000.00
000001230106220752044502466835,2023-01-06 22:10:26,00,8000.00
000001230106220754000217610234,2023-01-06 22:06:16,00,7000.00
000001230106220754000217610237,2023-01-06 22:06:16,00,10950.00
000001230106220755000217610240,2023-01-06 22:06:26,00,300000.00
000001230106220755000217610242,2023-01-06 22:06:34,00,5000.00
000001230106220756000217610220,2023-01-06 22:06:21,00,25000.00
000001230106220757000217610039,2023-01-06 22:06:26,00,1000.00
000001230106220757000217610241,2023-01-06 22:06:19,00,1300.00
000001230106220758000217610249,2023-01-06 22:06:21,00,10000.00
000001230106220801000217610033,2023-01-06 22:06:23,00,11642.00
000001230106220801000217610077,2023-01-06 22:06:23,00,990.00
000001230106220801561802442082,2023-01-06 22:06:26,00,28600.00
000001230106220806000217610270,2023-01-06 22:06:35,00,5000.00
000001230106220806000217610273,2023-01-06 22:06:31,00,30000.00
000001230106220807000217583124,2023-01-06 22:06:37,00,7000.00
000001230106220807000217610226,2023-01-06 22:06:33,00,7800.00
000001230106220807000217610230,2023-01-06 22:06:31,00,1000.00
000001230106220807000217610232,2023-01-06 22:06:33,00,404500.00
000001230106220807000217610235,2023-01-06 22:06:30,00,5000.00
000001230106220807000217610239,2023-01-06 22:06:34,00,2675000.00
000001230106220807000217610243,2023-01-06 22:06:31,00,8400.00
000001230106220807000217610244,2023-01-06 22:06:34,00,10000.00
000001230106220807000217610245,2023-01-06 22:06:31,00,5000.00
000001230106220807000217610246,2023-01-06 22:06:31,00,3000.00
000001230106220807000217610247,2023-01-06 22:06:35,00,13200.00
000001230106220807000217610248,2023-01-06 22:06:30,00,75000.00
000001230106220807000217610250,2023-01-06 22:06:35,00,6000.00
000001230106220807000217610252,2023-01-06 22:06:30,00,9900.00
000001230106220807000217610254,2023-01-06 22:06:31,00,11000.00
000001230106220807000217610256,2023-01-06 22:06:29,00,10500.00
000001230106220807000217610260,2023-01-06 22:06:35,00,20000.00
000001230106220807000217610261,2023-01-06 22:06:29,00,10000.00
000001230106220807000217610263,2023-01-06 22:06:31,00,2000.00
000001230106220807000217610264,2023-01-06 22:06:30,00,5000.00
000001230106220807000217610268,2023-01-06 22:06:32,00,7000.00
000001230106220807000217610275,2023-01-06 22:06:29,00,50000.00
000001230106220808000217610177,2023-01-06 22:06:35,00,20000.00
000001230106220808000217610279,2023-01-06 22:06:32,00,1000.00
000001230106220809000217610066,2023-01-06 22:06:31,00,20000.00
000001230106220810000217610090,2023-01-06 22:06:33,00,50000.00
000001230106220810000217610238,2023-01-06 22:06:40,00,10000.00
000001230106220810000217610282,2023-01-06 22:06:36,00,4000.00
000001230106220811000217610283,2023-01-06 22:06:34,00,7150.00
000001230106220812000217610286,2023-01-06 22:06:32,00,4000.00
000001230106220812000217610287,2023-01-06 22:06:39,00,3000.00
000001230106220812000217610289,2023-01-06 22:06:37,00,3500.00
000001230106220812000217610290,2023-01-06 22:06:36,00,5000.00
000001230106220813000217610291,2023-01-06 22:06:35,00,5000.00
000001230106220813000217610293,2023-01-06 22:06:42,00,1000.00
000001230106220814000217610296,2023-01-06 22:06:36,00,7000.00
000001230106220815000217610253,2023-01-06 22:06:41,00,3000.00
000001230106220815000217610257,2023-01-06 22:06:40,00,2900.00
000001230106220815000217610295,2023-01-06 22:06:37,00,3500.00
000001230106220815000217610298,2023-01-06 22:06:38,00,10000.00
000001230106220815000217610300,2023-01-06 22:06:37,00,4000.00
000001230106220816000217610079,2023-01-06 22:06:38,00,1500.00
000001230106220816000217610265,2023-01-06 22:06:39,00,4000.00
000001230106220817000217610302,2023-01-06 22:06:39,00,2900.00
000001230106220824000217583148,2023-01-06 22:06:50,00,17500.00
000001230106220824000217609997,2023-01-06 22:06:52,00,20000.00
000001230106220824000217610111,2023-01-06 22:06:49,00,2000.00
000001230106220824000217610236,2023-01-06 22:06:49,00,5000.00
000001230106220824000217610258,2023-01-06 22:06:48,00,5000.00
000001230106220824000217610259,2023-01-06 22:06:49,00,27000.00
000001230106220824000217610272,2023-01-06 22:06:50,00,8200.00
000001230118190450098202790046,2023-01-18 19:21:34,00,5600000.00
