- - - - - n i p _ s e t t l e m e n t - - - - -
session_id request_time response_code amount
000001230529001942000263111355 "2023-05-29 00:18:03" 00 250.00
000001230529001943000263111356 "2023-05-29 00:18:07" 00 38200.00
000001230529001945000263111357 "2023-05-29 00:18:11" 00 26000.00
000001230529001947000263111358 "2023-05-29 00:18:12" 00 3000.00
000001230529001949000263111359 "2023-05-29 00:18:13" 00 16000.00
000001230529001949000263111360 "2023-05-29 00:18:12" 00 2000.00
000001230529001949000263111361 "2023-05-29 00:18:12" 00 1500.00
000001230529001951000263111362 "2023-05-29 00:18:17" 00 13500.00
000001230529001952000263111364 "2023-05-29 00:18:20" 00 1700.00
000001230529001953000263111365 "2023-05-29 00:18:15" 00 1000.00
000001230529001954000263111366 "2023-05-29 00:18:17" 00 7000.00
000001230529001954000263111367 "2023-05-29 00:18:17" 00 25000.00
000001230529001955000263111363 "2023-05-29 00:18:20" 00 5000.00
000001230529001958000263111369 "2023-05-29 00:18:22" 00 1900.00
000001230529001958000263111370 "2023-05-29 00:18:21" 00 3000.00
000001230529002001000263111368 "2023-05-29 00:18:24" 00 60000.00
000001230529002003000263111372 "2023-05-29 00:18:24" 00 1550.00
000001230529002004000263111373 "2023-05-29 00:18:29" 00 5000.00
000001230529002005000263111374 "2023-05-29 00:18:28" 00 43000.00
000001230529002006000263111375 "2023-05-29 00:18:26" 00 5000.00
000001230529002007022202460830 "2023-05-29 00:19:26" 00 10000000.00
000001230529002008000263111376 "2023-05-29 00:18:31" 00 5000.00
000001230529002008000263111377 "2023-05-29 00:18:31" 00 1000.00
000001230529002010000263111378 "2023-05-29 00:18:35" 00 99000.00
000001230529002016000263111379 "2023-05-29 00:18:40" 00 20000.00
000001230529002018000263111380 "2023-05-29 00:18:40" 00 7000.00
000001230529002021000263111381 "2023-05-29 00:18:44" 00 4000.00
000001230529002023000263111382 "2023-05-29 00:18:42" 00 7000.00
000001230529002024000263111383 "2023-05-29 00:18:48" 00 1500.00
000001230529002024000263111384 "2023-05-29 00:18:46" 00 20000.00
000001230529002024000263111385 "2023-05-29 00:18:46" 00 5000.00
000001230529002025000263111386 "2023-05-29 00:18:46" 00 3000.00
000001230529002026000263111387 "2023-05-29 00:18:49" 00 7000.00
000001230529002027000263111388 "2023-05-29 00:18:47" 00 60000.00
000001230529002029000263111389 "2023-05-29 00:18:52" 00 9999.00
000001230529002031000263111391 "2023-05-29 00:18:52" 00 3500.00
000001230529002033000263111390 "2023-05-29 00:18:59" 00 2000.00
000001230529002034000263111392 "2023-05-29 00:18:56" 00 8000.00
000001230529002036000263111393 "2023-05-29 00:18:59" 00 1500.00
000001230529002038000263111394 "2023-05-29 00:19:02" 00 5000.00
000001230529002040058502694540 "2023-05-29 00:20:44" 00 300.00
000001230529002041000263111396 "2023-05-29 00:19:02" 00 10000.00
000001230529002042000263111395 "2023-05-29 00:19:04" 00 99900.00
000001230529002044000263111397 "2023-05-29 00:19:08" 00 124100.00
000001230529002044000263111398 "2023-05-29 00:19:08" 00 4000.00
000001230529002044000263111399 "2023-05-29 00:19:04" 00 400.00
000001230529002046000263111400 "2023-05-29 00:19:12" 00 15700.00
000001230529002049000263111401 "2023-05-29 00:19:14" 00 1500.00
000001230529002051000263111402 "2023-05-29 00:19:16" 00 1000.00
000001230529002053000263111403 "2023-05-29 00:19:14" 00 11500.00
000001230529002054000263111404 "2023-05-29 00:19:16" 00 9000.00
000001230529002055000263111405 "2023-05-29 00:19:18" 00 5000.00
000001230529002055015802478983 "2023-05-29 00:19:35" 00 100.00
000001230529002056000263111406 "2023-05-29 00:19:15" 00 1400.00
000001230529002056000263111408 "2023-05-29 00:19:20" 00 3000.00
000001230529002056000263111409 "2023-05-29 00:19:19" 00 300000.00
000001230529002058000263111407 "2023-05-29 00:19:21" 00 5000.00
000001230529002058000263111411 "2023-05-29 00:19:21" 00 2000.00
000001230529002100000263111412 "2023-05-29 00:19:25" 00 47000.00
000001230529002101000263111410 "2023-05-29 00:19:22" 00 1100.00
000001230529002102000263111413 "2023-05-29 00:19:23" 00 10000.00
000001230529002103000263111414 "2023-05-29 00:19:29" 00 3800.00
000001230529002105000263111416 "2023-05-29 00:19:26" 00 6450.00
000001230529002106000263111415 "2023-05-29 00:19:30" 00 29000.00
000001230529002108000263111418 "2023-05-29 00:19:29" 00 1000.00
000001230529002109000263111420 "2023-05-29 00:19:33" 00 2100.00
000001230529002112066602252049 "2023-05-29 00:23:47" 00 900.00
000001230529002114000263111430 "2023-05-29 00:19:40" 00 5000.00
000001230529002115000263111431 "2023-05-29 00:19:39" 00 8100.00
000001230529002116000263111432 "2023-05-29 00:19:41" 00 55000.00
000001230529002118000263111433 "2023-05-29 00:19:40" 00 14200.00
000001230529002119000263111437 "2023-05-29 00:19:39" 00 4500.00
000001230529002122000263111436 "2023-05-29 00:19:48" 00 48500.00
000001230529002122000263111438 "2023-05-29 00:19:46" 00 75900.00
000001230529002122018502743275 "2023-05-29 00:21:25" 00 6525.00
000001230529002126000263111442 "2023-05-29 00:19:50" 00 200.00
000001230529002127000263111441 "2023-05-29 00:19:50" 00 2000.00
000001230529002128000263111439 "2023-05-29 00:19:52" 00 1450.00
000001230529002128000263111440 "2023-05-29 00:19:52" 00 2000.00
000001230529002134000263111443 "2023-05-29 00:19:58" 00 600.00
000001230529002140000263111444 "2023-05-29 00:20:05" 00 5980.00
000001230529002143000263111445 "2023-05-29 00:20:08" 00 5000.00
000001230529002145000263111446 "2023-05-29 00:20:09" 00 90000.00
000001230529002149000263111448 "2023-05-29 00:20:11" 00 5000.00
000001230529002150000263111449 "2023-05-29 00:20:12" 00 900.00
000001230529002151000263111447 "2023-05-29 00:20:16" 00 3400.00
000001230529002154000263111451 "2023-05-29 00:20:19" 00 2500.00
000001230529002155000263111450 "2023-05-29 00:20:17" 00 200.00
000001230529002155000263111453 "2023-05-29 00:20:19" 00 45000.00
000001230529002156000263111452 "2023-05-29 00:20:15" 00 100.00
000001230529002156000263111454 "2023-05-29 00:20:20" 00 2000.00
000001230529002157000263111455 "2023-05-29 00:20:17" 00 172600.00
000001230529002159000263111456 "2023-05-29 00:20:24" 00 5000.00
000001230529002206000263111457 "2023-05-29 00:20:35" 00 3000.00
000001230529002212047702637186 "2023-05-29 00:22:16" 00 1000000.00
000001230529002213000263111458 "2023-05-29 00:20:38" 00 687000.00
000001230529002219000263111459 "2023-05-29 00:20:45" 00 15000.00
000001230529002219000263111460 "2023-05-29 00:20:41" 00 2000.00
000001230529002220000263111461 "2023-05-29 00:20:42" 00 2500.00
000001230529002220000263111462 "2023-05-29 00:20:44" 00 3000.00
000001230529002223000263111463 "2023-05-29 00:20:46" 00 1400.00
000001230529002224000263111464 "2023-05-29 00:20:47" 00 425000.00
000001230529002224000263111465 "2023-05-29 00:20:47" 00 20000.00
000001230529002224000263111467 "2023-05-29 00:20:46" 00 169049.00
000001230529002225000263111466 "2023-05-29 00:20:49" 00 1000000.00
000001230529002226000263111469 "2023-05-29 00:20:45" 00 6000.00
000001230529002227000263111468 "2023-05-29 00:20:51" 00 4500.00
000001230529002227000263111470 "2023-05-29 00:20:48" 00 1000.00
000001230529002228000263111471 "2023-05-29 00:20:51" 00 4000.00
000001230529002229000263111473 "2023-05-29 00:20:53" 00 605000.00
000001230529002233000263111474 "2023-05-29 00:20:58" 00 74000.00
000001230529002233000263111475 "2023-05-29 00:20:58" 00 700.00
000001230529002238000263111476 "2023-05-29 00:21:03" 00 100000.00
000001230529002242000263111477 "2023-05-29 00:21:04" 00 17000.00
000001230529002242000263111478 "2023-05-29 00:21:06" 00 19500.00
000001230529002242000263111479 "2023-05-29 00:21:08" 00 1500.00
000001230529002244000263111480 "2023-05-29 00:21:06" 00 3000.00
000001230529002245000263111481 "2023-05-29 00:21:06" 00 2000.00
000001230529002249000263111483 "2023-05-29 00:21:10" 00 5000.00
000001230529002250000263111484 "2023-05-29 00:21:14" 00 500.00
000001230529002250000263111485 "2023-05-29 00:21:15" 00 2000.00
000001230529002251000263111486 "2023-05-29 00:21:18" 00 2000.00
000001230529002252000263111482 "2023-05-29 00:21:13" 00 500000.00
000001230529002254000263111487 "2023-05-29 00:21:16" 00 1000.00
000001230529002254000263111488 "2023-05-29 00:21:19" 00 8000.00
000001230529002256000263111490 "2023-05-29 00:21:17" 00 20000.00
000001230529002256000263111491 "2023-05-29 00:21:19" 00 1000.00
000001230529002257000263111489 "2023-05-29 00:21:18" 00 2000.00
000001230529002258000263111492 "2023-05-29 00:21:22" 00 5000.00
000001230529002300003302030294 "2023-05-29 00:23:45" 00 2500.00
000001230529002304000263111493 "2023-05-29 00:21:26" 97 2000.00
000001230529002304000263111494 "2023-05-29 00:21:27" 00 500000.00
000001230529002306000263111495 "2023-05-29 00:21:29" 00 95000.00
000001230529002306000263111496 "2023-05-29 00:21:30" 00 3000.00
000001230529002307000263111497 "2023-05-29 00:21:27" 00 4000.00
000001230529002309000263111499 "2023-05-29 00:21:34" 00 9000.00
000001230529002310000263111498 "2023-05-29 00:21:53" 00 1000.00
000001230529002311000263111501 "2023-05-29 00:21:31" 00 3600.00
000001230529002312000263111502 "2023-05-29 00:21:34" 00 20000.00
000001230529002313000263111504 "2023-05-29 00:21:34" 00 2600.00
000001230529002314000263111503 "2023-05-29 00:21:38" 00 5000.00
000001230529002318000263111505 "2023-05-29 00:21:41" 00 2000.00
000001230529002319000263111506 "2023-05-29 00:21:44" 00 10000.00
000001230529002320000263111507 "2023-05-29 00:21:45" 00 2000.00
000001230529002320000263111508 "2023-05-29 00:21:45" 00 11000.00
000001230529002321000263111509 "2023-05-29 00:21:43" 00 50000.00
000001230529002322000263111510 "2023-05-29 00:21:46" 00 164000.00
000001230529002326000263111511 "2023-05-29 00:21:53" 00 1600.00
000001230529002328000263111512 "2023-05-29 00:21:49" 00 1500.00
000001230529002328000263111514 "2023-05-29 00:21:49" 00 5000.00
000001230529002329000263111513 "2023-05-29 00:21:50" 00 20000.00
000001230529002331000263111516 "2023-05-29 00:22:04" 00 1000000.00
000001230529002331000263111517 "2023-05-29 00:21:52" 00 2000.00
000001230529002331000263111518 "2023-05-29 00:21:52" 00 1000.00
000001230529002331000263111519 "2023-05-29 00:21:53" 00 9999.00
000001230529002333000263111515 "2023-05-29 00:21:56" 00 500.00
